GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,BoundedReader,0,100,0,12,0,27,0,12,0,6
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,ReversedLinesFileReader,12,223,0,32,4,49,2,20,2,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,TaggedInputStream,0,24,0,0,0,7,0,4,0,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,DemuxInputStream,12,29,3,1,5,8,3,3,1,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,XmlStreamReader,106,1268,12,148,26,199,13,91,4,20
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,BOMInputStream,0,359,0,56,0,76,0,46,0,18
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,Tailer,66,390,4,37,18,104,11,31,7,14
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,ProxyReader,97,56,4,2,35,19,10,7,7,7
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,TeeInputStream,10,60,2,6,5,18,2,8,1,5
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,BoundedInputStream,84,107,9,11,21,23,14,10,9,5
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,ObservableInputStream.Observer,2,7,0,0,1,5,1,5,1,5
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,ReaderInputStream,38,221,7,29,6,59,9,21,2,10
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,SwappedDataInputStream,4,97,1,5,1,26,1,18,0,16
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,ProxyInputStream,38,85,1,3,16,29,2,13,1,12
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,NullReader,5,252,0,26,2,63,2,26,2,13
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,XmlStreamReaderException,0,43,0,0,0,14,0,7,0,7
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.input,ClosedInputStream,0,10,0,0,0,3,0,3,0,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,ProxyOutputStream,17,66,0,2,5,27,0,10,0,9
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,ChunkedWriter,0,45,0,4,0,15,0,5,0,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,WriterOutputStream,37,233,2,16,9,69,5,19,3,12
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,ChunkedOutputStream,0,45,0,4,0,15,0,5,0,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,FileWriterWithEncoding,31,174,0,12,7,54,3,23,3,17
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,DeferredFileOutputStream,21,169,4,14,6,47,4,17,0,12
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,BrokenOutputStream,7,15,0,0,2,6,1,4,1,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,NullWriter,4,17,0,0,2,11,2,10,2,10
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,CloseShieldOutputStream,0,10,0,0,0,4,0,2,0,2
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,ThresholdingOutputStream,14,99,0,6,6,28,3,12,3,9
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,ClosedOutputStream,0,26,0,0,0,4,0,4,0,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,DemuxOutputStream,20,30,5,1,8,9,5,3,2,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,LockableFileWriter,110,141,5,9,33,37,16,11,12,8
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,AppendableOutputStream,0,16,0,0,0,6,0,3,0,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,TeeOutputStream,0,48,0,0,0,19,0,6,0,6
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,ProxyWriter,30,161,0,6,10,60,0,17,0,14
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,NullOutputStream,0,11,0,0,0,5,0,5,0,5
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,XmlStreamWriter,49,166,8,16,12,44,10,13,3,8
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,ByteArrayOutputStream,19,496,10,36,4,119,10,31,0,18
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,CountingOutputStream,0,72,0,4,0,17,0,8,0,6
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,StringBuilderWriter,0,79,2,4,0,25,2,13,0,12
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.output,TaggedOutputStream,0,24,0,0,0,7,0,4,0,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,FileDeleteStrategy.ForceFileDeleteStrategy,0,8,0,0,0,4,0,2,0,2
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,TaggedIOException,3,37,1,7,1,10,2,7,1,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,FileSystemUtils,136,609,35,66,32,143,24,42,2,12
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,IOUtils,176,1634,25,201,46,392,32,212,14,117
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,FilenameUtils,21,1335,10,294,8,322,11,182,1,40
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,FileCleaner,31,7,0,0,12,2,7,2,7,2
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,DirectoryWalker.CancelException,0,22,0,0,0,8,0,4,0,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,CopyUtils,31,135,0,4,9,40,2,13,2,11
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,LineIterator,5,111,1,17,1,41,1,16,0,8
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,EndianUtils,0,749,0,4,0,113,0,33,0,31
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,FileCleaningTracker,3,117,1,9,1,30,2,12,1,8
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,FileCleaningTracker.Reaper,0,50,0,6,0,13,0,5,0,2
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,IOExceptionWithCause,4,5,0,0,2,2,1,1,1,1
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,FileExistsException,15,4,0,0,4,2,2,1,2,1
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,Charsets,3,70,0,4,1,16,1,6,1,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,FileUtils,399,2681,65,349,65,610,65,261,4,115
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,ByteOrderParser,0,33,0,4,0,6,0,3,0,1
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,FileCleaningTracker.Tracker,0,27,0,2,0,6,0,4,0,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,FileDeleteStrategy,3,60,0,8,2,13,0,10,0,6
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,ByteOrderMark,0,295,0,24,0,47,0,21,0,9
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,HexDump,3,293,0,24,2,47,1,16,1,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,DirectoryWalker,1,220,0,26,1,58,1,28,1,15
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,ThreadMonitor,0,70,1,5,0,26,1,8,0,6
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io,IOCase,5,210,1,29,1,34,2,26,1,12
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,SuffixFileFilter,6,191,4,22,0,44,4,18,0,9
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,WildcardFilter,4,122,2,18,2,26,2,13,0,5
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,NameFileFilter,1,196,2,24,0,44,2,20,0,9
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,DelegateFileFilter,5,78,1,9,1,19,1,9,0,5
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,RegexFileFilter,0,72,2,10,0,24,2,9,0,5
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,MagicNumberFileFilter,1,168,2,18,1,41,2,14,0,6
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,TrueFileFilter,0,14,0,0,0,6,0,4,0,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,PrefixFileFilter,6,191,4,22,0,44,4,18,0,9
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,NotFileFilter,0,48,0,6,0,8,0,7,0,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,EmptyFileFilter,0,37,1,7,0,8,1,6,0,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,OrFileFilter,2,164,3,19,0,42,3,18,0,10
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,AndFileFilter,11,167,2,24,3,43,3,20,1,9
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,CanReadFileFilter,0,22,0,0,0,7,0,3,0,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,DirectoryFileFilter,0,13,0,0,0,5,0,3,0,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,HiddenFileFilter,0,16,0,0,0,5,0,3,0,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,FileFileFilter,0,11,0,0,0,4,0,3,0,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,CanWriteFileFilter,0,16,0,0,0,5,0,3,0,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,AgeFileFilter,0,76,0,6,0,18,0,11,0,8
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,AbstractFileFilter,0,22,0,0,0,4,0,4,0,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,FileFilterUtils,17,414,1,33,3,83,3,58,2,42
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,SizeFileFilter,0,68,0,10,0,12,0,9,0,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,WildcardFileFilter,2,195,2,24,0,44,2,20,0,9
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,FalseFileFilter,0,14,0,0,0,6,0,4,0,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,DirectoryFileComparator,0,28,0,2,0,7,0,5,0,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,LastModifiedFileComparator,0,33,0,4,0,9,0,5,0,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,SizeFileComparator,0,105,2,14,0,27,2,11,0,5
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,DefaultFileComparator,0,17,0,0,0,4,0,3,0,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,CompositeFileComparator,0,133,0,14,0,32,0,12,0,5
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,PathFileComparator,0,69,0,2,0,14,0,6,0,5
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,ExtensionFileComparator,0,75,0,2,0,18,0,6,0,5
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,ReverseComparator,5,30,1,1,1,6,1,3,0,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,NameFileComparator,0,69,0,2,0,14,0,6,0,5
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,AbstractFileComparator,0,21,0,4,0,8,0,6,0,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.monitor,FileAlterationObserverTestCase,0,1223,0,0,0,243,0,9,0,9
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.monitor,FileAlterationMonitorTestCase,24,269,1,3,6,67,1,7,0,6
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.monitor,AbstractMonitorTestCase,22,297,0,4,2,44,0,8,0,6
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.monitor,CollectionFileListener,0,116,0,2,0,38,0,17,0,16
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,ValidatingObjectInputStreamTest.new ClassNameMatcher() {...},0,5,0,0,0,2,0,2,0,2
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,ClosingBase,5,31,0,2,2,8,1,4,1,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,RegexpClassNameMatcherTest,8,50,0,0,4,14,2,4,2,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,ValidatingObjectInputStreamTest,22,403,0,0,10,81,0,22,0,22
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,MoreComplexObject,0,91,0,2,0,12,0,3,0,2
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,WildcardClassNameMatcherTest,0,49,0,0,0,14,0,4,0,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,FullClassNameMatcherTest,0,45,0,0,0,9,0,4,0,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,MockSerializedClass,6,16,1,1,2,5,2,2,1,2
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,MoreComplexObjectTest,0,155,0,0,0,30,0,6,0,6
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,XmlStreamReaderUtilitiesTest,40,1135,0,0,8,202,0,24,0,24
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,BoundedInputStreamTest,0,275,0,8,0,33,0,8,0,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,ClassLoaderObjectInputStreamTest.E,0,34,0,0,0,1,0,1,0,1
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,ReversedLinesFileReaderTestSimple,16,59,0,0,4,13,0,5,0,5
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,InfiniteCircularInputStreamTest,0,102,0,2,0,19,0,5,0,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,TailerTest,45,1198,8,26,5,240,8,25,0,16
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,NullInputStreamTest,71,404,0,14,16,87,0,14,0,7
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,CloseShieldInputStreamTest.new ByteArrayInputStream() {...},5,7,0,0,2,1,1,1,1,1
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,TaggedInputStreamTest,35,187,0,0,12,47,0,5,0,5
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,ClassLoaderObjectInputStreamTest,0,321,0,0,0,86,0,8,0,8
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,WindowsLineEndingInputStreamTest,0,91,0,0,0,24,0,10,0,10
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,XmlStreamReaderUtilitiesTest.MockXmlStreamReader,0,11,0,0,0,2,0,1,0,1
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,ReversedLinesFileReaderTestParamFile,2,343,0,6,0,39,0,7,0,4
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,BoundedReaderTest,0,426,0,4,0,109,0,15,0,13
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,ObservableInputStreamTest,3,192,1,7,2,50,1,6,0,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,ProxyReaderTest.ProxyReaderImpl,0,4,0,0,0,2,0,1,0,1
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,BOMInputStreamTest.ExpectCloseInputStream,2,8,0,0,1,4,1,2,1,2
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,AutoCloseInputStreamTest,0,236,0,10,0,37,0,11,0,6
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,CharSequenceInputStreamTest,48,907,14,54,7,183,14,66,2,44
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,BoundedReaderTest.new BufferedReader() {...},0,17,0,0,0,4,0,2,0,2
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,TeeInputStreamTest,0,262,0,0,0,48,0,9,0,9
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,ReaderInputStreamTest,4,312,4,14,0,68,4,17,0,12
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,NullReaderTest,71,374,0,14,16,84,0,14,0,7
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,BOMInputStreamTest,106,2255,6,14,22,436,6,61,1,56
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,ReversedLinesFileReaderTestParamBlockSize,18,554,1,7,4,93,1,26,0,23
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,SwappedDataInputStreamTest,14,201,0,2,6,51,2,16,2,15
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,ProxyReaderTest.CustomNullReader,6,15,2,2,0,4,2,3,0,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,AutoCloseInputStreamTest.new ByteArrayInputStream() {...},0,12,0,0,0,3,0,2,0,2
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,ClassLoaderObjectInputStreamTest.Test,9,51,4,6,2,13,5,4,1,3
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,ClosedInputStreamTest,0,16,0,0,0,5,0,2,0,2
commons-io2.6 (3-Apr-2019 4:59:30 PM)/commons-io/src/test/java,org.apache.commons.io.input,MessageDigestCalculatingInputStreamTest,0,57,0,2,0,15,0,4,0,3
