GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.output,CloseShieldOutputStream,0,10,0,0,0,4,0,2,0,2
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.output,AppendableOutputStream,0,16,0,0,0,6,0,3,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.output,ChunkedWriter,0,45,0,4,0,15,0,5,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.output,StringBuilderWriter,0,79,2,4,0,25,2,13,0,12
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.output,NullWriter,4,17,0,0,2,11,2,10,2,10
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.output,TaggedOutputStream,0,24,0,0,0,7,0,4,0,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.output,WriterOutputStream,37,233,2,16,9,68,5,19,3,12
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.output,XmlStreamWriter,49,166,8,16,12,44,10,13,3,8
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.output,ProxyOutputStream,17,66,0,2,5,27,0,10,0,9
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.output,CountingOutputStream,0,72,0,4,0,17,0,8,0,6
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.output,ChunkedOutputStream,0,45,0,4,0,15,0,5,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.output,TeeOutputStream,0,48,0,0,0,19,0,6,0,6
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.output,DemuxOutputStream,20,30,5,1,8,9,5,3,2,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.output,ClosedOutputStream,0,21,0,0,0,3,0,3,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,IOCase,5,210,1,29,1,34,2,26,1,12
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,Java7Support,174,131,2,0,39,22,6,3,5,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,IOUtils,176,1567,25,197,46,386,32,204,14,111
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,IOExceptionWithCause,4,5,0,0,2,2,1,1,1,1
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,FileCleaner,31,7,0,0,12,2,7,2,7,2
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,CopyUtils,31,135,0,4,9,40,2,13,2,11
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,DirectoryWalker,1,220,0,26,1,58,1,28,1,15
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,LineIterator,0,106,0,16,0,38,0,16,0,8
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,Charsets,3,76,0,4,1,16,1,6,1,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,FileSystemUtils,127,587,32,61,30,132,22,40,2,12
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,FileCleaningTracker.Tracker,0,27,0,2,0,6,0,4,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,FileDeleteStrategy.ForceFileDeleteStrategy,0,8,0,0,0,4,0,2,0,2
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,FileUtils.new FileFilter() {...},11,0,0,0,2,0,2,0,2,0
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,FileCleaningTracker.Reaper,0,50,0,6,0,13,0,5,0,2
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,FileDeleteStrategy,3,60,0,8,2,13,0,10,0,6
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,ThreadMonitor,0,70,1,5,0,26,1,8,0,6
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,FilenameUtils,21,1330,10,292,8,320,11,181,1,40
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,FileCleaningTracker,3,117,1,9,1,30,2,12,1,8
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,DirectoryWalker.CancelException,0,22,0,0,0,8,0,4,0,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,FileExistsException,15,4,0,0,4,2,2,1,2,1
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,FileUtils,468,2664,83,333,85,637,75,251,5,113
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,HexDump,3,293,0,24,2,47,1,16,1,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,EndianUtils,0,749,0,4,0,113,0,33,0,31
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,ByteOrderMark,0,295,0,24,0,47,0,21,0,9
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io,TaggedIOException,3,37,1,7,1,10,2,7,1,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,AbstractFileFilter,0,22,0,0,0,4,0,4,0,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,FileFileFilter,0,11,0,0,0,4,0,3,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,PrefixFileFilter,6,191,4,22,0,44,4,18,0,9
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,EmptyFileFilter,0,37,1,7,0,8,1,6,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,SuffixFileFilter,6,191,4,22,0,44,4,18,0,9
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,NotFileFilter,0,48,0,6,0,8,0,7,0,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,MagicNumberFileFilter,1,170,2,18,1,43,2,14,0,6
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,OrFileFilter,2,164,3,19,0,42,3,18,0,10
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,RegexFileFilter,0,72,2,10,0,24,2,9,0,5
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,NameFileFilter,1,196,2,24,0,44,2,20,0,9
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,WildcardFileFilter,2,195,2,24,0,44,2,20,0,9
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,DirectoryFileFilter,0,13,0,0,0,5,0,3,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,TrueFileFilter,0,14,0,0,0,6,0,4,0,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,CanReadFileFilter,0,22,0,0,0,7,0,3,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,WildcardFilter,4,122,2,18,2,26,2,13,0,5
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,AgeFileFilter,0,76,0,6,0,18,0,11,0,8
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,FalseFileFilter,0,14,0,0,0,6,0,4,0,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,SizeFileFilter,0,68,0,10,0,12,0,9,0,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,AndFileFilter,11,167,2,24,3,43,3,20,1,9
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,CanWriteFileFilter,0,16,0,0,0,5,0,3,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,FileFilterUtils,17,414,1,33,3,83,3,58,2,42
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,DelegateFileFilter,5,78,1,9,1,19,1,9,0,5
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.filefilter,HiddenFileFilter,0,16,0,0,0,5,0,3,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,PathFileComparator,0,69,0,2,0,14,0,6,0,5
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,DefaultFileComparator,0,17,0,0,0,4,0,3,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,DirectoryFileComparator,0,28,0,2,0,7,0,5,0,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,NameFileComparator,0,69,0,2,0,14,0,6,0,5
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,CompositeFileComparator,82,51,10,4,20,12,8,4,2,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,ReverseComparator,5,30,1,1,1,6,1,3,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,ExtensionFileComparator,0,75,0,2,0,18,0,6,0,5
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,LastModifiedFileComparator,0,33,0,4,0,9,0,5,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,SizeFileComparator,0,105,2,14,0,27,2,11,0,5
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/main/java,org.apache.commons.io.comparator,AbstractFileComparator,0,21,0,4,0,8,0,6,0,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,WildcardClassNameMatcherTest,0,49,0,0,0,14,0,4,0,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,MoreComplexObjectTest,0,155,0,0,0,30,0,6,0,6
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,ValidatingObjectInputStreamTest,22,403,0,0,10,81,0,22,0,22
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,ValidatingObjectInputStreamTest.new ClassNameMatcher() {...},0,5,0,0,0,2,0,2,0,2
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,FullClassNameMatcherTest,0,45,0,0,0,9,0,4,0,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,MoreComplexObject,0,91,0,2,0,12,0,3,0,2
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,MockSerializedClass,6,16,1,1,2,5,2,2,1,2
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,RegexpClassNameMatcherTest,8,50,0,0,4,14,2,4,2,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.serialization,ClosingBase,5,31,0,2,2,8,1,4,1,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.monitor,AbstractMonitorTestCase,26,313,1,5,4,48,1,9,0,7
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.monitor,FileAlterationMonitorTestCase,42,274,1,3,8,70,1,7,0,6
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.monitor,CollectionFileListener,0,116,0,2,0,38,0,17,0,16
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.monitor,FileAlterationObserverTestCase,47,1231,0,0,6,249,0,9,0,9
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,ClosedInputStreamTest,0,16,0,0,0,5,0,2,0,2
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,ClassLoaderObjectInputStreamTest.E,0,34,0,0,0,1,0,1,0,1
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,NullInputStreamTest,71,404,0,14,16,87,0,14,0,7
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,XmlStreamReaderUtilitiesTest,40,1135,0,0,8,202,0,24,0,24
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,ClassLoaderObjectInputStreamTest.Test,9,51,4,6,2,13,5,4,1,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,ClassLoaderObjectInputStreamTest,0,250,0,0,0,70,0,7,0,7
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,ProxyReaderTest,27,42,0,0,3,13,0,3,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,BOMInputStreamTest.ExpectCloseInputStream,2,8,0,0,1,4,1,2,1,2
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,TeeInputStreamTest,0,262,0,0,0,48,0,9,0,9
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,UnixLineEndingInputStreamTest,0,94,0,0,0,25,0,11,0,11
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,XmlStreamReaderTest,100,1227,4,22,20,253,5,35,1,26
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,CharSequenceReaderTest,0,394,0,4,0,71,0,13,0,11
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,ProxyReaderTest.ProxyReaderImpl,0,4,0,0,0,2,0,1,0,1
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,NullInputStreamTest.TestNullInputStream,0,39,0,2,0,9,0,5,0,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,ReaderInputStreamTest,4,311,4,14,0,70,4,17,0,12
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,XmlStreamReaderUtilitiesTest.MockXmlStreamReader,0,11,0,0,0,2,0,1,0,1
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,ReversedLinesFileReaderTestParamFile,2,343,0,6,0,39,0,7,0,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,ReversedLinesFileReaderTestParamBlockSize,18,554,1,7,4,93,1,26,0,23
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,CountingInputStreamTest,12,428,0,0,4,110,0,11,0,11
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,CloseShieldInputStreamTest.new ByteArrayInputStream() {...},5,7,0,0,2,1,1,1,1,1
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,AutoCloseInputStreamTest.new ByteArrayInputStream() {...},0,12,0,0,0,3,0,2,0,2
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,CloseShieldInputStreamTest,0,64,0,0,0,11,0,3,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,TaggedInputStreamTest,47,191,0,0,16,51,0,5,0,5
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,BoundedReaderTest.new BufferedReader() {...},0,17,0,0,0,4,0,2,0,2
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,SwappedDataInputStreamTest,14,201,0,2,6,51,2,16,2,15
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,BOMInputStreamTest,106,2255,6,14,21,436,6,61,1,56
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,BoundedInputStreamTest,0,275,0,8,0,33,0,8,0,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,TailerTest.TestTailerListener,0,69,0,0,0,22,0,9,0,9
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,BoundedReaderTest,0,403,0,4,0,104,0,14,0,12
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,CharSequenceInputStreamTest,48,896,14,54,7,201,14,66,2,44
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,NullReaderTest,71,374,0,14,16,84,0,14,0,7
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,NullReaderTest.TestNullReader,0,39,0,2,0,9,0,5,0,4
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,ProxyReaderTest.CustomNullReader,6,15,2,2,0,4,2,3,0,3
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,AutoCloseInputStreamTest,0,236,0,10,0,37,0,11,0,6
commons-io2.5 (3-Apr-2019 4:55:17 PM)/commons-io/src/test/java,org.apache.commons.io.input,TailerTest,45,1219,7,27,5,269,7,25,0,15
