GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,AbstractMapBag,16,623,8,74,3,155,8,60,0,27
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,SynchronizedBag.SynchronizedBagSet,0,8,0,0,0,3,0,1,0,1
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,SynchronizedBag,5,70,0,0,2,13,1,7,1,7
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,PredicatedBag,0,39,0,0,0,9,0,7,0,7
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,AbstractMapBag.MutableInteger,18,6,4,0,4,3,4,1,2,1
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,UnmodifiableSortedBag,12,61,0,2,3,19,3,12,3,11
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,SynchronizedSortedBag,42,9,0,0,9,3,5,2,5,2
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,TransformedBag,0,86,3,5,0,16,3,9,0,8
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,TransformedSortedBag,47,23,8,0,8,6,6,5,2,5
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,TreeBag,14,72,1,3,5,18,3,9,2,8
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,AbstractMapBag.BagIterator,4,115,1,13,1,27,1,10,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,PredicatedSortedBag,0,27,0,0,0,7,0,6,0,6
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,AbstractBagDecorator,9,23,0,0,3,6,2,5,2,5
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,CollectionSortedBag,12,134,3,21,2,40,3,20,0,11
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,CollectionBag,12,134,3,21,2,40,3,20,0,11
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,UnmodifiableBag,12,63,0,2,3,20,3,12,3,11
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,AbstractSortedBagDecorator,7,16,0,0,3,5,2,4,2,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.bag,HashBag,0,28,0,0,0,11,0,4,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractBitwiseTrie.BasicEntry,23,73,2,10,5,21,4,11,2,7
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.RangeMap,127,151,25,25,16,30,18,21,4,10
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.RangeEntrySet,7,171,2,28,2,41,2,19,0,6
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.PrefixRangeMap,50,243,4,32,8,52,12,20,8,6
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,PatriciaTrie,7,6,0,0,2,2,1,1,1,1
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.Values,0,45,0,4,0,12,0,8,0,6
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.RangeEntryMap,43,134,10,24,8,34,11,16,1,9
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.Reference,7,0,0,0,3,0,2,0,2,0
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,KeyAnalyzer,22,25,8,6,3,7,8,5,2,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.RangeEntrySet.EntryIterator,0,48,0,10,0,8,0,8,0,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.PrefixRangeEntrySet,0,81,0,6,0,15,0,6,0,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.PrefixRangeEntrySet.EntryIterator,0,89,1,9,0,23,1,8,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.PrefixRangeEntrySet.SingletonIterator,26,31,3,3,6,8,3,4,1,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie,565,1293,100,196,131,323,75,124,6,45
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractBitwiseTrie,17,113,5,15,4,23,5,15,1,9
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,UnmodifiableTrie,27,121,0,4,6,30,5,24,5,22
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.TrieMapIterator,4,95,1,11,1,24,1,14,0,9
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.EntrySet,2,62,1,9,1,15,1,10,0,6
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.TrieEntry,39,211,8,18,9,40,8,10,0,5
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.KeySet,0,41,0,2,0,9,0,7,0,6
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.KeySet.KeyIterator,0,12,0,0,0,2,0,2,0,2
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.TrieIterator,4,99,1,9,1,25,1,10,0,6
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.Values.ValueIterator,0,12,0,0,0,2,0,2,0,2
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.trie,AbstractPatriciaTrie.EntrySet.EntryIterator,0,11,0,0,0,2,0,2,0,2
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,AbstractLinkedList,30,782,9,91,8,189,10,89,1,48
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,FixedSizeList.FixedSizeListIterator,10,7,0,0,2,3,2,1,2,1
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,SetUniqueList,25,320,2,34,6,74,3,35,1,19
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,TransformedList,13,121,3,5,2,24,4,14,1,13
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,SetUniqueList.SetListIterator,0,29,0,0,0,10,0,3,0,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,NodeCachingLinkedList,10,150,0,12,4,51,2,18,2,12
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,AbstractLinkedList.LinkedListIterator,0,210,0,14,0,51,0,19,0,12
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,GrowthList,7,89,1,5,2,20,2,8,1,6
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,AbstractSerializableListDecorator,0,19,0,0,0,8,0,3,0,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,AbstractLinkedList.LinkedSubList,59,248,5,11,6,57,6,16,1,13
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,PredicatedList,13,86,0,2,2,18,1,13,1,12
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,AbstractLinkedList.LinkedSubListIterator,0,69,0,4,0,14,0,8,0,6
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,PredicatedList.PredicatedListIterator,0,25,0,0,0,9,0,3,0,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,TreeList.TreeListIterator,4,245,1,21,1,57,1,21,0,11
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,CursorableLinkedList.Cursor,11,171,3,23,3,53,3,19,0,9
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,AbstractLinkedList.Node,26,22,0,0,11,10,5,4,5,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,LazyList,30,54,2,6,6,15,3,5,1,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,SetUniqueList.SetListListIterator,0,55,0,2,0,17,0,7,0,6
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,TransformedList.TransformedListIterator,0,27,0,0,0,9,0,3,0,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,FixedSizeList,31,83,0,0,7,16,6,15,6,15
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,UnmodifiableList,0,83,0,2,0,21,0,17,0,16
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,CursorableLinkedList,18,219,7,19,10,72,8,25,1,19
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,TreeList,2,261,2,16,1,54,2,23,0,16
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,CursorableLinkedList.SubCursor,0,70,0,4,0,14,0,8,0,6
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,TreeList.AVLNode,54,1059,15,135,16,249,14,95,1,32
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.list,AbstractListDecorator,3,61,0,0,2,14,1,12,1,12
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,ExceptionTransformer,0,14,0,0,0,4,0,4,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,CloneTransformer,0,17,0,2,0,6,0,5,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,TransformerPredicate,3,34,0,4,1,11,1,5,1,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,ConstantTransformer,43,31,11,3,9,11,8,7,2,6
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,PrototypeFactory.PrototypeSerializationFactory,8,53,0,2,2,17,0,3,0,2
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,IdentityPredicate,3,23,0,4,1,7,1,5,1,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,CatchAndRethrowClosure,0,17,0,0,0,7,0,2,0,2
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,ChainedTransformer,4,78,0,10,1,19,1,10,1,5
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,NullIsExceptionPredicate,8,30,0,4,1,9,1,5,1,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,IfClosure,25,45,3,5,7,14,7,5,4,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,ClosureTransformer,3,24,0,2,1,8,1,4,1,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,NotNullPredicate,0,15,0,2,0,4,0,5,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,OnePredicate,4,60,1,9,1,16,1,8,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,FactoryTransformer,3,22,0,2,1,7,1,4,1,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,ExceptionFactory,0,14,0,0,0,4,0,4,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,TransformedPredicate,16,34,1,3,3,10,3,4,2,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,NullIsFalsePredicate,8,27,0,4,1,9,1,5,1,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,TruePredicate,0,11,0,0,0,4,0,4,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,UniquePredicate,0,17,0,0,0,5,0,3,0,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,NotPredicate,8,27,0,4,1,7,1,5,1,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,SwitchTransformer,13,158,2,24,5,35,5,16,3,5
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,StringValueTransformer,0,12,0,0,0,4,0,4,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,AbstractQuantifierPredicate,4,6,0,0,1,3,1,1,1,1
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,ForClosure,6,39,0,8,2,12,2,7,2,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,NullPredicate,0,15,0,2,0,4,0,5,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,MapTransformer,3,20,0,2,1,7,1,4,1,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,InvokerTransformer,43,132,4,24,6,30,4,15,0,5
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,ComparatorPredicate.Criterion,0,54,0,0,0,2,0,1,0,1
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,PrototypeFactory.PrototypeCloneFactory,32,19,1,1,9,6,2,2,1,2
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,AllPredicate,0,72,0,12,0,18,0,10,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,InstanceofPredicate,8,18,1,1,2,6,2,3,1,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,ChainedClosure,4,91,0,12,1,22,1,11,1,5
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,DefaultEquator,4,25,2,6,1,5,3,6,1,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,ExceptionPredicate,0,14,0,0,0,4,0,4,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,OrPredicate,13,38,1,7,1,8,2,6,1,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,ExceptionClosure,0,14,0,0,0,4,0,4,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,NullIsTruePredicate,8,27,0,4,1,9,1,5,1,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,InstantiateTransformer,32,86,10,14,9,21,10,8,0,6
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,PredicateTransformer,3,24,0,2,1,7,1,4,1,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,ConstantFactory,3,24,0,2,1,8,1,5,1,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,NonePredicate,0,55,0,8,0,14,0,8,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,EqualPredicate,20,31,3,3,5,11,4,5,2,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,PrototypeFactory,0,65,0,4,0,14,0,3,0,1
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,AnyPredicate,4,67,1,11,1,17,1,9,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,SwitchClosure,13,153,2,22,3,34,5,15,3,5
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,WhileClosure,9,51,0,8,3,15,3,7,3,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,NOPClosure,0,10,0,0,0,4,0,4,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,AndPredicate,13,38,1,7,1,8,2,6,1,3
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,NOPTransformer,0,11,0,0,0,4,0,4,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,ComparatorPredicate,24,80,3,17,3,23,3,13,0,4
"commons-collections4 (Apr 2, 2019 8:31:09 PM)/commons-collections4/src/main/java",org.apache.commons.collections4.functors,FunctorUtils,10,167,3,27,5,39,5,20,2,8
